date,sku_id,region,units_ordered,price_usd,holiday_peak_flag,prime_event_flag,marketing_push_flag,weather_disruption_index,year,month,quarter,week_number,day_of_week,year_week,is_weekend
2025-04-17,SKU-104180,South,26.0,157.48,0,0,0,1.29,2025,4,2,16,3,2025-W16,0
2025-03-04,SKU-104181,South,21.0,129.94,0,0,0,1.38,2025,3,1,10,1,2025-W10,0
2025-09-05,SKU-104182,North,32.0,81.08,0,0,0,2.05,2025,9,3,36,4,2025-W36,0
2025-06-25,SKU-104183,West,25.0,184.49,0,0,0,0.22,2025,6,2,26,2,2025-W26,0
2025-03-03,SKU-104184,South,21.0,129.9,0,0,0,1.58,2025,3,1,10,0,2025-W10,0
2025-01-23,SKU-104185,West,45.0,154.66,0,0,0,-0.44,2025,1,1,4,3,2025-W04,0
2025-01-09,SKU-104186,North,49.0,187.88,0,1,0,-0.39,2025,1,1,2,3,2025-W02,0
2025-01-12,SKU-104187,West,33.0,131.33,0,1,0,-0.52,2025,1,1,2,6,2025-W02,1
2025-03-26,SKU-104188,West,34.0,127.71,0,0,0,1.31,2025,3,1,13,2,2025-W13,0
2025-10-07,SKU-104189,South,44.0,81.03,0,0,0,0.42,2025,10,4,41,1,2025-W41,0
2025-10-02,SKU-104190,North,40.0,129.1,0,0,0,0.4,2025,10,4,40,3,2025-W40,0
2025-05-25,SKU-104191,East,37.0,195.12,1,0,0,-0.68,2025,5,2,21,6,2025-W21,1
2025-09-26,SKU-104192,South,31.0,126.24,0,0,0,-0.24,2025,9,3,39,4,2025-W39,0
2025-10-27,SKU-104193,West,44.0,80.74,0,0,0,2.05,2025,10,4,44,0,2025-W44,0
2025-10-13,SKU-104194,East,27.0,158.85,0,0,0,1.25,2025,10,4,42,0,2025-W42,0
2025-01-26,SKU-104195,East,52.0,93.82,0,0,0,0.48,2025,1,1,4,6,2025-W04,1
2025-08-18,SKU-104196,East,66.0,193.8,0,0,1,1.22,2025,8,3,34,0,2025-W34,0
2025-01-28,SKU-104197,South,46.0,171.33,0,0,1,0.35,2025,1,1,5,1,2025-W05,0
2025-07-26,SKU-104198,South,27.0,128.0,0,0,0,0.13,2025,7,3,30,5,2025-W30,1
2025-02-13,SKU-104199,East,50.0,159.64,0,0,0,0.42,2025,2,1,7,3,2025-W07,0
2025-04-07,SKU-104200,North,34.0,31.88,0,0,0,-0.5,2025,4,2,15,0,2025-W15,0
2025-10-02,SKU-104201,West,60.0,162.47,0,0,1,-0.51,2025,10,4,40,3,2025-W40,0
2024-12-28,SKU-104202,East,45.0,177.15,0,1,0,0.31,2024,12,4,52,5,2024-W52,1
2025-11-25,SKU-104203,North,55.0,188.34,0,0,0,-0.38,2025,11,4,48,1,2025-W48,0
2025-03-20,SKU-104204,East,41.0,132.67,0,0,0,-0.41,2025,3,1,12,3,2025-W12,0
2025-07-19,SKU-104205,West,41.0,34.66,0,0,0,0.17,2025,7,3,29,5,2025-W29,1
2025-03-21,SKU-104206,South,21.0,125.06,0,0,0,0.54,2025,3,1,12,4,2025-W12,0
2025-05-07,SKU-104207,South,34.0,33.13,1,0,0,-0.46,2025,5,2,19,2,2025-W19,0
2025-02-23,SKU-104208,West,48.0,155.76,0,0,0,0.51,2025,2,1,8,6,2025-W08,1
2025-08-16,SKU-104209,South,49.0,43.71,0,0,0,-1.37,2025,8,3,33,5,2025-W33,1
2025-12-09,SKU-104210,West,37.0,127.32,0,0,0,-0.63,2025,12,4,50,1,2025-W50,0
2025-01-28,SKU-104211,North,38.0,33.46,0,0,0,-1.18,2025,1,1,5,1,2025-W05,0
2025-10-01,SKU-104212,East,43.0,133.58,0,0,0,1.55,2025,10,4,40,2,2025-W40,0
2025-03-23,SKU-104213,West,52.0,169.82,0,0,0,-0.52,2025,3,1,12,6,2025-W12,1
2025-02-10,SKU-104214,South,25.0,128.21,0,0,0,1.08,2025,2,1,7,0,2025-W07,0
2024-12-27,SKU-104215,South,35.0,161.58,0,1,0,-0.31,2024,12,4,52,4,2024-W52,0
2025-09-17,SKU-104216,West,43.0,185.73,0,0,0,-0.39,2025,9,3,38,2,2025-W38,0
2025-07-16,SKU-104217,South,30.0,125.42,0,0,0,-0.43,2025,7,3,29,2,2025-W29,0
2025-01-31,SKU-104218,North,40.0,31.77,0,0,0,-0.41,2025,1,1,5,4,2025-W05,0
2025-11-14,SKU-104219,North,66.0,161.86,0,0,0,1.37,2025,11,4,46,4,2025-W46,0
2025-09-03,SKU-104220,South,56.0,187.99,0,0,1,-1.16,2025,9,3,36,2,2025-W36,0
2025-03-16,SKU-104221,East,28.0,82.76,0,0,0,-0.75,2025,3,1,11,6,2025-W11,1
2025-12-01,SKU-104222,South,45.0,96.4,0,0,0,0.31,2025,12,4,49,0,2025-W49,0
2025-09-03,SKU-104223,West,83.0,72.7,0,0,1,-1.16,2025,9,3,36,2,2025-W36,0
2025-04-26,SKU-104224,West,58.0,75.07,1,0,0,-0.07,2025,4,2,17,5,2025-W17,1
2025-11-19,SKU-104225,North,72.0,42.34,0,0,0,-0.56,2025,11,4,47,2,2025-W47,0
2025-07-09,SKU-104226,South,26.0,105.47,0,0,0,-1.56,2025,7,3,28,2,2025-W28,0
2025-11-28,SKU-104227,West,70.0,79.22,0,0,0,1.12,2025,11,4,48,4,2025-W48,0
2025-03-17,SKU-104228,South,25.0,103.54,0,0,0,-0.75,2025,3,1,12,0,2025-W12,0
2025-05-19,SKU-104229,West,50.0,79.96,1,0,0,1.41,2025,5,2,21,0,2025-W21,0
2025-09-30,SKU-104230,East,47.0,196.56,0,0,0,-0.74,2025,9,3,40,1,2025-W40,0
2025-11-16,SKU-104231,South,51.0,133.0,0,0,0,1.89,2025,11,4,46,6,2025-W46,1
2025-07-29,SKU-104232,North,67.0,150.41,0,0,0,0.29,2025,7,3,31,1,2025-W31,0
2025-02-24,SKU-104233,East,37.0,153.44,0,0,0,0.51,2025,2,1,9,0,2025-W09,0
2025-04-15,SKU-104234,South,26.0,32.36,0,0,0,-1.22,2025,4,2,16,1,2025-W16,0
2025-11-01,SKU-104235,South,31.0,126.08,0,0,0,-1.69,2025,11,4,44,5,2025-W44,1
2025-02-14,SKU-104236,West,49.0,184.91,0,0,0,0.2,2025,2,1,7,4,2025-W07,0
2025-11-11,SKU-104237,East,47.0,32.75,0,0,0,-0.15,2025,11,4,46,1,2025-W46,0
2025-05-17,SKU-104238,South,29.0,151.29,1,0,0,0.37,2025,5,2,20,5,2025-W20,1
2025-04-06,SKU-104239,East,40.0,157.16,0,0,0,-0.49,2025,4,2,14,6,2025-W14,1
2025-05-21,SKU-104240,East,58.0,91.53,1,0,0,-0.38,2025,5,2,21,2,2025-W21,0
2025-09-24,SKU-104241,East,33.0,80.54,0,0,0,0.7,2025,9,3,39,2,2025-W39,0
2025-12-06,SKU-104242,East,23.0,101.03,0,0,0,-0.7,2025,12,4,49,5,2025-W49,1
2025-07-27,SKU-104243,East,69.0,80.88,0,0,0,0.48,2025,7,3,30,6,2025-W30,1
2025-11-25,SKU-104244,South,25.0,123.0,0,0,0,1.66,2025,11,4,48,1,2025-W48,0
2025-06-25,SKU-104245,East,49.0,153.45,1,0,0,1.68,2025,6,2,26,2,2025-W26,0
2025-12-22,SKU-104246,East,29.0,150.75,0,0,0,-0.34,2025,12,4,52,0,2025-W52,0
2025-02-26,SKU-104247,West,28.0,163.1,0,0,0,0.06,2025,2,1,9,2,2025-W09,0
2025-09-12,SKU-104248,West,28.0,188.33,0,0,0,1.39,2025,9,3,37,4,2025-W37,0
2025-11-21,SKU-104249,South,64.0,99.2,0,0,0,0.14,2025,11,4,47,4,2025-W47,0
2025-01-30,SKU-104250,South,26.0,187.92,0,0,0,-1.18,2025,1,1,5,3,2025-W05,0
2025-02-25,SKU-104251,East,51.0,169.8,0,0,0,0.51,2025,2,1,9,1,2025-W09,0
2025-08-16,SKU-104252,West,55.0,164.16,0,0,0,1.45,2025,8,3,33,5,2025-W33,1
2025-10-24,SKU-104253,East,69.0,191.7,0,0,0,-0.43,2025,10,4,43,4,2025-W43,0
2025-09-11,SKU-104254,South,52.0,169.03,0,0,0,-0.29,2025,9,3,37,3,2025-W37,0
2025-09-08,SKU-104255,South,29.0,102.49,0,0,0,2.05,2025,9,3,37,0,2025-W37,0
2025-03-18,SKU-104256,South,31.0,178.93,0,0,0,-0.75,2025,3,1,12,1,2025-W12,0
2025-04-18,SKU-104257,West,23.0,127.44,0,0,0,1.47,2025,4,2,16,4,2025-W16,0
2025-04-23,SKU-104258,East,44.0,33.63,0,0,0,1.28,2025,4,2,17,2,2025-W17,0
2025-07-11,SKU-104259,West,55.0,76.41,0,0,0,-0.12,2025,7,3,28,4,2025-W28,0
2025-02-26,SKU-104260,East,22.0,126.17,0,0,0,1.26,2025,2,1,9,2,2025-W09,0
2025-01-30,SKU-104261,North,30.0,150.41,0,0,0,-1.18,2025,1,1,5,3,2025-W05,0
2025-07-09,SKU-104262,West,55.0,162.69,0,0,0,0.08,2025,7,3,28,2,2025-W28,0
2025-03-25,SKU-104263,North,49.0,126.56,0,0,0,-0.52,2025,3,1,13,1,2025-W13,0
2025-09-08,SKU-104264,South,28.0,127.25,0,0,0,2.05,2025,9,3,37,0,2025-W37,0
2025-10-14,SKU-104265,South,32.0,85.93,0,0,0,-0.51,2025,10,4,42,1,2025-W42,0
2025-09-03,SKU-104266,North,27.0,160.59,0,0,0,-0.48,2025,9,3,36,2,2025-W36,0
2025-05-23,SKU-104267,West,53.0,180.49,1,0,0,-0.17,2025,5,2,21,4,2025-W21,0
2025-08-16,SKU-104268,North,48.0,31.35,0,0,0,1.45,2025,8,3,33,5,2025-W33,1
2025-05-22,SKU-104269,South,54.0,195.81,1,0,0,-0.38,2025,5,2,21,3,2025-W21,0
2025-08-18,SKU-104270,South,81.0,76.27,0,0,0,-1.37,2025,8,3,34,0,2025-W34,0
2025-04-16,SKU-104271,South,22.0,123.92,0,0,0,-1.22,2025,4,2,16,2,2025-W16,0
2025-09-04,SKU-104272,North,57.0,182.27,0,0,0,-0.48,2025,9,3,36,3,2025-W36,0
2025-02-07,SKU-104273,South,21.0,176.03,0,0,0,0.31,2025,2,1,6,4,2025-W06,0
2025-10-29,SKU-104274,West,32.0,109.02,0,0,0,-0.62,2025,10,4,44,2,2025-W44,0
2025-02-05,SKU-104275,East,45.0,150.48,0,0,0,-0.15,2025,2,1,6,2,2025-W06,0
2025-06-22,SKU-104276,West,32.0,129.44,1,0,0,-0.27,2025,6,2,25,6,2025-W25,1
2025-07-07,SKU-104277,North,48.0,95.75,0,0,0,0.55,2025,7,3,28,0,2025-W28,0
2025-07-12,SKU-104278,West,27.0,127.58,0,0,0,-0.12,2025,7,3,28,5,2025-W28,1
2025-09-17,SKU-104279,South,59.0,184.14,0,0,0,0.66,2025,9,3,38,2,2025-W38,0
2025-06-04,SKU-104280,West,33.0,85.21,1,0,0,0.67,2025,6,2,23,2,2025-W23,0
2025-12-08,SKU-104281,North,53.0,150.72,0,0,0,-0.7,2025,12,4,50,0,2025-W50,0
2025-11-09,SKU-104282,West,38.0,31.42,0,0,0,2.27,2025,11,4,45,6,2025-W45,1
2025-01-06,SKU-104283,South,29.0,136.48,0,1,0,0.87,2025,1,1,2,0,2025-W02,0
2024-12-26,SKU-104284,West,29.0,81.15,0,1,0,-0.85,2024,12,4,52,3,2024-W52,0
2025-03-14,SKU-104285,South,24.0,32.87,0,0,0,0.5,2025,3,1,11,4,2025-W11,0
2025-01-21,SKU-104286,South,42.0,159.78,0,1,0,1.25,2025,1,1,4,1,2025-W04,0
2025-03-20,SKU-104287,West,47.0,194.73,0,0,0,-2.01,2025,3,1,12,3,2025-W12,0
2025-06-25,SKU-104288,East,73.0,32.36,1,0,0,-0.41,2025,6,2,26,2,2025-W26,0
2025-05-17,SKU-104289,North,61.0,192.39,1,0,0,1.54,2025,5,2,20,5,2025-W20,1
2025-07-31,SKU-104290,South,31.0,106.2,0,0,0,0.29,2025,7,3,31,3,2025-W31,0
2025-03-25,SKU-104291,South,43.0,156.23,0,0,0,0.71,2025,3,1,13,1,2025-W13,0
2025-06-25,SKU-104292,West,38.0,179.41,1,0,0,-0.41,2025,6,2,26,2,2025-W26,0
2025-10-09,SKU-104293,East,50.0,31.82,0,0,0,0.86,2025,10,4,41,3,2025-W41,0
2025-11-19,SKU-104294,North,36.0,84.04,0,0,0,0.73,2025,11,4,47,2,2025-W47,0
2025-09-12,SKU-104295,North,41.0,159.9,0,0,0,-0.29,2025,9,3,37,4,2025-W37,0
2025-12-10,SKU-104296,West,26.0,104.81,0,0,0,-1.07,2025,12,4,50,2,2025-W50,0
2025-09-24,SKU-104297,South,53.0,33.63,0,0,0,-0.18,2025,9,3,39,2,2025-W39,0
2025-08-06,SKU-104298,North,43.0,128.85,0,0,0,0.69,2025,8,3,32,2,2025-W32,0
2025-08-07,SKU-104299,West,46.0,180.34,0,0,0,2.1,2025,8,3,32,3,2025-W32,0
2025-04-11,SKU-104300,East,61.0,152.57,0,0,0,-0.5,2025,4,2,15,4,2025-W15,0
2025-10-22,SKU-104301,West,50.0,180.49,0,0,0,-0.11,2025,10,4,43,2,2025-W43,0
2025-05-20,SKU-104302,East,54.0,182.83,1,0,0,0.37,2025,5,2,21,1,2025-W21,0
2025-05-31,SKU-104303,West,37.0,127.65,1,0,0,0.22,2025,5,2,22,5,2025-W22,1
2025-05-18,SKU-104304,East,53.0,164.74,1,0,0,1.54,2025,5,2,20,6,2025-W20,1
2025-06-11,SKU-104305,West,34.0,188.34,1,0,0,-0.87,2025,6,2,24,2,2025-W24,0
2025-07-12,SKU-104306,South,26.0,150.99,0,0,0,-1.56,2025,7,3,28,5,2025-W28,1
2025-05-25,SKU-104307,South,29.0,138.53,1,0,0,-0.17,2025,5,2,21,6,2025-W21,1
2025-05-28,SKU-104308,South,31.0,131.88,1,0,0,0.37,2025,5,2,22,2,2025-W22,0
2025-07-31,SKU-104309,North,59.0,31.46,0,0,0,0.13,2025,7,3,31,3,2025-W31,0
2025-03-18,SKU-104310,West,39.0,152.63,0,0,0,-0.27,2025,3,1,12,1,2025-W12,0
2025-06-09,SKU-104311,East,35.0,111.7,1,0,0,-0.82,2025,6,2,24,0,2025-W24,0
2025-05-07,SKU-104312,South,24.0,125.4,1,0,0,0.07,2025,5,2,19,2,2025-W19,0
2025-10-26,SKU-104313,South,31.0,192.2,0,0,0,-0.43,2025,10,4,43,6,2025-W43,1
2025-10-22,SKU-104314,East,58.0,187.06,0,0,0,-0.11,2025,10,4,43,2,2025-W43,0
2025-04-23,SKU-104315,West,25.0,125.79,0,0,0,-0.18,2025,4,2,17,2,2025-W17,0
2025-07-31,SKU-104316,West,51.0,40.77,0,0,0,0.13,2025,7,3,31,3,2025-W31,0
2025-10-29,SKU-104317,East,38.0,138.23,0,0,0,-0.31,2025,10,4,44,2,2025-W44,0
2025-05-04,SKU-104318,West,35.0,33.58,1,0,0,0.88,2025,5,2,18,6,2025-W18,1
2025-03-19,SKU-104319,East,26.0,182.44,0,0,0,1.69,2025,3,1,12,2,2025-W12,0
2025-10-17,SKU-104320,West,67.0,33.43,0,0,0,-0.51,2025,10,4,42,4,2025-W42,0
2025-11-25,SKU-104321,South,54.0,40.76,0,0,0,1.3,2025,11,4,48,1,2025-W48,0
2025-02-07,SKU-104322,West,43.0,160.19,0,0,0,-0.15,2025,2,1,6,4,2025-W06,0
2025-07-19,SKU-104323,East,43.0,193.09,0,0,0,-0.29,2025,7,3,29,5,2025-W29,1
2025-09-30,SKU-104324,South,43.0,168.52,0,0,0,0.3,2025,9,3,40,1,2025-W40,0
2025-10-08,SKU-104325,West,59.0,43.01,0,0,0,0.4,2025,10,4,41,2,2025-W41,0
2025-11-25,SKU-104326,South,29.0,130.65,0,0,0,1.3,2025,11,4,48,1,2025-W48,0
2025-10-15,SKU-104327,North,68.0,190.34,0,0,0,1.23,2025,10,4,42,2,2025-W42,0
2025-10-20,SKU-104328,North,34.0,137.25,0,0,0,-0.55,2025,10,4,43,0,2025-W43,0
2025-02-22,SKU-104329,North,27.0,32.76,0,0,0,1.1,2025,2,1,8,5,2025-W08,1
2025-12-25,SKU-104330,West,56.0,202.1,0,0,0,-0.77,2025,12,4,52,3,2025-W52,0
2025-01-02,SKU-104331,North,65.0,32.57,0,1,0,0.31,2025,1,1,1,3,2025-W01,0
2025-02-24,SKU-104332,South,35.0,159.62,0,0,0,0.55,2025,2,1,9,0,2025-W09,0
2025-05-29,SKU-104333,West,18.0,184.04,1,0,0,0.37,2025,5,2,22,3,2025-W22,0
2025-10-14,SKU-104334,South,61.0,77.15,0,0,0,-1.57,2025,10,4,42,1,2025-W42,0
2025-10-17,SKU-104335,West,27.0,131.15,0,0,0,-0.51,2025,10,4,42,4,2025-W42,0
2025-09-25,SKU-104336,East,68.0,162.66,0,0,0,-0.18,2025,9,3,39,3,2025-W39,0
2025-04-09,SKU-104337,South,44.0,195.79,0,0,0,-0.49,2025,4,2,15,2,2025-W15,0
2025-02-20,SKU-104338,West,45.0,202.2,0,0,0,1.94,2025,2,1,8,3,2025-W08,0
2025-04-21,SKU-104339,West,56.0,79.51,0,0,0,1.47,2025,4,2,17,0,2025-W17,0
2025-07-07,SKU-104340,South,71.0,76.43,0,0,0,1.67,2025,7,3,28,0,2025-W28,0
2025-06-12,SKU-104341,North,38.0,32.23,1,0,0,-0.87,2025,6,2,24,3,2025-W24,0
2025-06-23,SKU-104342,South,43.0,186.89,1,0,0,0.0,2025,6,2,26,0,2025-W26,0
2025-12-22,SKU-104343,East,34.0,130.92,0,0,0,0.18,2025,12,4,52,0,2025-W52,0
2025-03-31,SKU-104344,South,18.0,182.27,0,0,0,-1.79,2025,3,1,14,0,2025-W14,0
2025-11-07,SKU-104345,South,30.0,128.98,0,0,0,-0.14,2025,11,4,45,4,2025-W45,0
2025-09-02,SKU-104346,South,60.0,190.29,0,0,0,1.6,2025,9,3,36,1,2025-W36,0
2025-11-02,SKU-104347,East,59.0,73.63,0,0,0,-1.05,2025,11,4,44,6,2025-W44,1
2025-11-01,SKU-104348,East,44.0,31.17,0,0,0,-0.62,2025,11,4,44,5,2025-W44,1
2025-11-05,SKU-104349,East,45.0,157.03,0,0,0,1.12,2025,11,4,45,2,2025-W45,0
2025-05-22,SKU-104350,East,38.0,163.75,1,0,0,0.37,2025,5,2,21,3,2025-W21,0
2025-04-22,SKU-104351,East,56.0,193.82,0,0,0,1.47,2025,4,2,17,1,2025-W17,0
2025-10-01,SKU-104352,South,23.0,132.59,0,0,0,0.3,2025,10,4,40,2,2025-W40,0
2025-11-14,SKU-104353,West,71.0,92.39,0,0,0,0.86,2025,11,4,46,4,2025-W46,0
2025-10-21,SKU-104354,South,30.0,31.32,0,0,0,-0.55,2025,10,4,43,1,2025-W43,0
2025-01-03,SKU-104355,South,35.0,179.59,0,1,0,0.31,2025,1,1,1,4,2025-W01,0
2025-04-05,SKU-104356,South,28.0,178.91,0,0,0,-1.28,2025,4,2,14,5,2025-W14,1
2025-03-07,SKU-104357,North,51.0,74.43,0,0,0,-3.5,2025,3,1,10,4,2025-W10,0
2025-03-18,SKU-104358,East,37.0,30.61,0,0,0,-0.69,2025,3,1,12,1,2025-W12,0
2025-11-16,SKU-104359,East,31.0,136.51,0,0,0,-0.15,2025,11,4,46,6,2025-W46,1
2025-10-17,SKU-104360,East,22.0,121.28,0,0,0,0.45,2025,10,4,42,4,2025-W42,0
2025-03-30,SKU-104361,East,45.0,120.1,0,0,1,0.99,2025,3,1,13,6,2025-W13,1
2025-08-01,SKU-104362,North,71.0,97.62,0,0,0,0.48,2025,8,3,31,4,2025-W31,0
2025-10-07,SKU-104363,East,29.0,185.77,0,0,0,1.55,2025,10,4,41,1,2025-W41,0
2025-02-10,SKU-104364,South,48.0,78.15,0,0,0,0.31,2025,2,1,7,0,2025-W07,0
2025-12-07,SKU-104365,North,29.0,121.93,0,0,0,0.31,2025,12,4,49,6,2025-W49,1
2025-07-16,SKU-104366,South,36.0,129.11,0,0,0,1.21,2025,7,3,29,2,2025-W29,0
2025-09-08,SKU-104367,West,45.0,32.75,0,0,0,1.04,2025,9,3,37,0,2025-W37,0
2025-02-11,SKU-104368,South,21.0,110.2,0,0,0,0.31,2025,2,1,7,1,2025-W07,0
2025-07-22,SKU-104369,East,48.0,182.98,0,0,0,-0.17,2025,7,3,30,1,2025-W30,0
2025-07-28,SKU-104370,West,37.0,155.32,0,0,0,-0.84,2025,7,3,31,0,2025-W31,0
2025-10-15,SKU-104371,North,59.0,43.28,0,0,0,0.42,2025,10,4,42,2,2025-W42,0
2025-08-03,SKU-104372,North,64.0,163.0,0,0,0,0.13,2025,8,3,31,6,2025-W31,1
2025-08-01,SKU-104373,East,58.0,201.95,0,0,1,-1.33,2025,8,3,31,4,2025-W31,0
2025-04-22,SKU-104374,South,24.0,131.14,0,0,0,2.26,2025,4,2,17,1,2025-W17,0
2025-02-02,SKU-104375,South,30.0,148.81,0,0,0,1.2,2025,2,1,5,6,2025-W05,1
2025-08-26,SKU-104376,North,49.0,150.62,0,0,1,1.22,2025,8,3,35,1,2025-W35,0
2025-08-22,SKU-104377,East,61.0,73.58,0,0,0,-1.41,2025,8,3,34,4,2025-W34,0
2025-07-04,SKU-104378,East,54.0,187.08,0,0,0,1.24,2025,7,3,27,4,2025-W27,0
2025-10-19,SKU-104379,East,46.0,131.22,0,0,0,-0.51,2025,10,4,42,6,2025-W42,1
2025-04-28,SKU-104380,South,43.0,177.8,0,0,0,1.28,2025,4,2,18,0,2025-W18,0
2025-11-09,SKU-104381,North,38.0,132.96,0,0,0,0.31,2025,11,4,45,6,2025-W45,1
2025-07-23,SKU-104382,North,29.0,82.42,0,0,0,-0.43,2025,7,3,30,2,2025-W30,0
2025-08-13,SKU-104383,South,49.0,34.15,0,0,0,2.11,2025,8,3,33,2,2025-W33,0
2025-09-25,SKU-104384,West,46.0,133.13,0,0,1,-0.59,2025,9,3,39,3,2025-W39,0
2025-12-15,SKU-104385,West,62.0,156.33,0,0,1,0.11,2025,12,4,51,0,2025-W51,0
2025-05-10,SKU-104386,North,63.0,202.63,1,0,0,0.07,2025,5,2,19,5,2025-W19,1
2025-07-20,SKU-104387,South,41.0,194.52,0,0,0,2.23,2025,7,3,29,6,2025-W29,1
2025-10-21,SKU-104388,West,37.0,121.92,0,0,0,1.25,2025,10,4,43,1,2025-W43,0
2025-03-21,SKU-104389,West,18.0,110.29,0,0,0,-0.27,2025,3,1,12,4,2025-W12,0
2025-07-30,SKU-104390,West,63.0,80.88,0,0,0,0.26,2025,7,3,31,2,2025-W31,0
2025-09-19,SKU-104391,North,55.0,31.37,0,0,0,-0.92,2025,9,3,38,4,2025-W38,0
2025-03-24,SKU-104392,North,34.0,129.17,0,0,0,-0.75,2025,3,1,13,0,2025-W13,0
2025-12-02,SKU-104393,South,17.0,185.87,0,0,0,1.66,2025,12,4,49,1,2025-W49,0
2025-12-26,SKU-104394,North,40.0,30.84,0,0,0,0.39,2025,12,4,52,4,2025-W52,0
2025-10-18,SKU-104395,East,50.0,159.19,0,0,0,1.23,2025,10,4,42,5,2025-W42,1
2025-04-10,SKU-104396,West,22.0,107.19,0,0,0,2.2,2025,4,2,15,3,2025-W15,0
2025-08-19,SKU-104397,West,72.0,75.5,0,0,0,1.56,2025,8,3,34,1,2025-W34,0
2025-04-21,SKU-104398,South,53.0,92.63,0,0,1,0.92,2025,4,2,17,0,2025-W17,0
2025-01-11,SKU-104399,West,26.0,130.44,0,1,0,0.87,2025,1,1,2,5,2025-W02,1
2025-01-27,SKU-104400,East,40.0,80.27,0,1,0,0.2,2025,1,1,5,0,2025-W05,0
2025-10-04,SKU-104401,East,66.0,174.93,0,0,0,0.87,2025,10,4,40,5,2025-W40,1
2025-03-21,SKU-104402,South,22.0,126.78,0,0,0,0.41,2025,3,1,12,4,2025-W12,0
2025-08-08,SKU-104403,West,47.0,123.61,0,0,0,-2.06,2025,8,3,32,4,2025-W32,0
2025-04-01,SKU-104404,South,23.0,87.45,0,0,1,0.99,2025,4,2,14,1,2025-W14,0
2025-07-21,SKU-104405,East,55.0,73.81,0,0,0,2.23,2025,7,3,30,0,2025-W30,0
2025-09-01,SKU-104406,East,57.0,32.26,0,0,0,0.72,2025,9,3,36,0,2025-W36,0
2025-03-18,SKU-104407,South,43.0,181.26,0,0,0,0.36,2025,3,1,12,1,2025-W12,0
2025-05-23,SKU-104408,West,67.0,97.7,1,0,0,-0.31,2025,5,2,21,4,2025-W21,0
2025-11-29,SKU-104409,North,27.0,138.28,0,0,0,0.55,2025,11,4,48,5,2025-W48,1
2025-02-28,SKU-104410,North,38.0,41.35,0,0,0,1.3,2025,2,1,9,4,2025-W09,0
2025-09-13,SKU-104411,North,48.0,123.5,0,0,0,0.6,2025,9,3,37,5,2025-W37,1
2025-07-03,SKU-104412,East,57.0,177.69,0,0,0,0.03,2025,7,3,27,3,2025-W27,0
2025-04-02,SKU-104413,North,42.0,44.82,0,0,0,-1.79,2025,4,2,14,2,2025-W14,0
2025-11-28,SKU-104414,South,44.0,155.5,0,0,0,1.3,2025,11,4,48,4,2025-W48,0
2025-02-08,SKU-104415,East,25.0,157.99,0,0,0,-0.41,2025,2,1,6,5,2025-W06,1
2025-09-14,SKU-104416,East,36.0,85.71,0,0,0,0.6,2025,9,3,37,6,2025-W37,1
2025-12-15,SKU-104417,East,31.0,123.91,0,0,0,-1.07,2025,12,4,51,0,2025-W51,0
2025-08-19,SKU-104418,West,94.0,199.46,0,0,1,0.41,2025,8,3,34,1,2025-W34,0
2025-09-18,SKU-104419,East,61.0,188.82,0,0,0,-0.29,2025,9,3,38,3,2025-W38,0
2025-08-04,SKU-104420,South,72.0,98.67,0,0,0,0.48,2025,8,3,32,0,2025-W32,0
2025-05-10,SKU-104421,West,30.0,185.26,1,0,0,-0.47,2025,5,2,19,5,2025-W19,1
2025-10-01,SKU-104422,South,27.0,184.46,0,0,0,-0.46,2025,10,4,40,2,2025-W40,0
2025-11-02,SKU-104423,North,54.0,185.24,0,0,0,-0.03,2025,11,4,44,6,2025-W44,1
2025-05-13,SKU-104424,West,65.0,178.48,1,0,0,-2.15,2025,5,2,20,1,2025-W20,0
2025-11-18,SKU-104425,North,51.0,94.84,0,0,0,0.33,2025,11,4,47,1,2025-W47,0
2025-09-18,SKU-104426,North,36.0,122.13,0,0,0,-0.29,2025,9,3,38,3,2025-W38,0
2025-08-07,SKU-104427,East,45.0,31.44,0,0,0,0.0,2025,8,3,32,3,2025-W32,0
2025-02-14,SKU-104428,North,36.0,156.77,0,0,0,-2.09,2025,2,1,7,4,2025-W07,0
2025-07-31,SKU-104429,North,23.0,101.19,0,0,0,-1.43,2025,7,3,31,3,2025-W31,0
2025-08-09,SKU-104430,North,31.0,147.34,0,0,0,-2.06,2025,8,3,32,5,2025-W32,1
2025-10-03,SKU-104431,North,45.0,179.22,0,0,0,-0.26,2025,10,4,40,4,2025-W40,0
2025-12-01,SKU-104432,East,73.0,187.77,0,0,0,1.1,2025,12,4,49,0,2025-W49,0
2025-09-08,SKU-104433,West,76.0,187.25,0,0,0,-0.21,2025,9,3,37,0,2025-W37,0
2025-09-18,SKU-104434,East,52.0,33.77,0,0,0,-0.29,2025,9,3,38,3,2025-W38,0
2025-04-07,SKU-104435,South,43.0,200.91,0,0,0,-0.23,2025,4,2,15,0,2025-W15,0
2025-08-23,SKU-104436,East,87.0,94.16,0,0,0,1.45,2025,8,3,34,5,2025-W34,1
2025-09-12,SKU-104437,North,71.0,158.92,0,0,1,-1.16,2025,9,3,37,4,2025-W37,0
2025-12-16,SKU-104438,South,55.0,190.2,0,0,0,1.49,2025,12,4,51,1,2025-W51,0
2025-09-16,SKU-104439,South,36.0,157.73,0,0,0,0.01,2025,9,3,38,1,2025-W38,0
