sku_id,category,unit_cost_usd,selling_price_usd,cube_ft,target_service_level,gross_margin_usd,margin_pct,stockout_penalty_usd,holding_cost_daily_usd,volume_m3
SKU-103913,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-103914,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-103915,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-103916,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-103917,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-103918,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-103919,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-103920,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-103921,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-103922,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-103923,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-103924,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-103925,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-103926,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-103927,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-103928,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-103929,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-103930,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-103931,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-103932,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-103933,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-103934,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-103935,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-103936,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-103937,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-103938,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-103939,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-103940,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-103941,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-103942,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-103943,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-103944,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-103945,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-103946,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-103947,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-103948,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-103949,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-103950,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-103951,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-103952,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-103953,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-103954,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-103955,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-103956,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-103957,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-103958,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-103959,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-103960,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-103961,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-103962,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-103963,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-103964,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-103965,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-103966,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-103967,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-103968,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-103969,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-103970,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-103971,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-103972,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-103973,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-103974,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-103975,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-103976,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-103977,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-103978,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-103979,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-103980,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-103981,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-103982,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-103983,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-103984,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-103985,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-103986,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-103987,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-103988,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-103989,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-103990,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-103991,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-103992,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-103993,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-103994,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-103995,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-103996,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-103997,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-103998,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-103999,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-104000,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-104001,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-104002,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-104003,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-104004,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-104005,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-104006,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-104007,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-104008,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-104009,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-104010,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-104011,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-104012,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-104013,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-104014,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-104015,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-104016,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-104017,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-104018,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-104019,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-104020,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-104021,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-104022,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-104023,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-104024,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-104025,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-104026,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-104027,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-104028,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-104029,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-104030,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-104031,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-104032,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-104033,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-104034,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-104035,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-104036,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-104037,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-104038,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-104039,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-104040,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-104041,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-104042,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-104043,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-104044,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-104045,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-104046,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-104047,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-104048,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-104049,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-104050,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-104051,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-104052,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-104053,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-104054,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-104055,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-104056,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-104057,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-104058,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-104059,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-104060,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-104061,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-104062,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-104063,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-104064,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-104065,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-104066,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-104067,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-104068,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-104069,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-104070,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-104071,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-104072,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-104073,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-104074,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-104075,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-104076,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-104077,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-104078,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-104079,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-104080,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-104081,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-104082,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-104083,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-104084,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-104085,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-104086,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-104087,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-104088,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-104089,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-104090,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-104091,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-104092,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-104093,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-104094,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-104095,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-104096,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-104097,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-104098,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-104099,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-104100,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-104101,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-104102,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-104103,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-104104,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-104105,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-104106,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-104107,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-104108,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-104109,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-104110,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-104111,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-104112,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-104113,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-104114,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-104115,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-104116,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-104117,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-104118,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-104119,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-104120,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-104121,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-104122,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-104123,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-104124,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-104125,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-104126,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-104127,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-104128,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-104129,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-104130,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-104131,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-104132,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-104133,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-104134,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-104135,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-104136,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-104137,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-104138,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-104139,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-104140,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-104141,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-104142,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-104143,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-104144,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-104145,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-104146,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-104147,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-104148,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-104149,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-104150,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-104151,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-104152,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-104153,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-104154,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-104155,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-104156,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-104157,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-104158,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-104159,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-104160,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-104161,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-104162,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-104163,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-104164,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-104165,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-104166,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-104167,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-104168,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-104169,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-104170,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-104171,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-104172,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-104173,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-104174,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-104175,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-104176,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-104177,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
