date,sku_id,region,category,units_ordered,transaction_price_usd,holiday_peak_flag,prime_event_flag,marketing_push_flag,weather_disruption_index,year,month,quarter,week_number,day_of_week,year_week,is_weekend,unit_cost_usd,selling_price_usd,gross_margin_usd,margin_pct,cube_ft,volume_m3,target_service_level,stockout_penalty_usd,holding_cost_daily_usd,home_warehouse_id,home_wh_capacity,home_wh_fixed_cost_usd,home_ship_cost_usd,home_lead_time_days,home_carbon_kg_per_unit,home_lane_efficiency
2025-07-09,SKU-104226,South,PET,26.0,105.47,0,0,0,-1.56,2025,7,3,28,2,2025-W28,0,39.01,44.01,5.0,0.113611,0.77,0.021804,0.983,88.02,0.026719,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-11-28,SKU-104227,West,ELECTRONICS,70.0,79.22,0,0,0,1.12,2025,11,4,48,4,2025-W48,0,54.03,86.74,32.71,0.377104,0.58,0.016424,0.976,173.48,0.037007,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-03-17,SKU-104228,South,PET,25.0,103.54,0,0,0,-0.75,2025,3,1,12,0,2025-W12,0,119.39,197.26,77.87,0.394758,0.68,0.019256,0.987,394.52,0.081774,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-05-19,SKU-104229,West,HOME,50.0,79.96,1,0,0,1.41,2025,5,2,21,0,2025-W21,0,85.74,189.02,103.28,0.546397,1.49,0.042192,0.954,378.04,0.058726,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-09-30,SKU-104230,East,ELECTRONICS,47.0,196.56,0,0,0,-0.74,2025,9,3,40,1,2025-W40,0,50.98,190.65,139.67,0.732599,0.55,0.015574,0.959,381.3,0.034918,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-11-16,SKU-104231,South,TOYS,51.0,133.0,0,0,0,1.89,2025,11,4,46,6,2025-W46,1,14.98,175.66,160.68,0.914722,1.79,0.050687,0.972,351.32,0.01026,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-07-29,SKU-104232,North,TOYS,67.0,150.41,0,0,0,0.29,2025,7,3,31,1,2025-W31,0,22.32,198.29,175.97,0.887438,0.86,0.024353,0.968,396.58,0.015288,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2025-02-24,SKU-104233,East,BEAUTY,37.0,153.44,0,0,0,0.51,2025,2,1,9,0,2025-W09,0,61.85,78.7,16.85,0.214104,0.76,0.021521,0.931,157.4,0.042363,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-04-15,SKU-104234,South,ELECTRONICS,26.0,32.36,0,0,0,-1.22,2025,4,2,16,1,2025-W16,0,112.48,134.55,22.07,0.164028,0.33,0.009345,0.966,269.1,0.077041,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-11-01,SKU-104235,South,HOME,31.0,126.08,0,0,0,-1.69,2025,11,4,44,5,2025-W44,1,118.88,33.69,-85.19,-2.528644,0.21,0.005947,0.975,67.38,0.081425,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-02-14,SKU-104236,West,ELECTRONICS,49.0,184.91,0,0,0,0.2,2025,2,1,7,4,2025-W07,0,82.88,157.93,75.05,0.475211,0.66,0.018689,0.952,315.86,0.056767,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-11-11,SKU-104237,East,KITCHEN,47.0,32.75,0,0,0,-0.15,2025,11,4,46,1,2025-W46,0,40.39,32.87,-7.52,-0.22878,0.64,0.018123,0.972,65.74,0.027664,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-05-17,SKU-104238,South,ELECTRONICS,29.0,151.29,1,0,0,0.37,2025,5,2,20,5,2025-W20,1,96.37,130.18,33.81,0.259717,0.12,0.003398,0.949,260.36,0.066007,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-04-06,SKU-104239,East,ELECTRONICS,40.0,157.16,0,0,0,-0.49,2025,4,2,14,6,2025-W14,1,47.52,108.9,61.38,0.563636,0.08,0.002265,0.975,217.8,0.032548,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-05-21,SKU-104240,East,PET,58.0,91.53,1,0,0,-0.38,2025,5,2,21,2,2025-W21,0,68.29,97.95,29.66,0.302808,0.38,0.01076,0.978,195.9,0.046774,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-09-24,SKU-104241,East,KITCHEN,33.0,80.54,0,0,0,0.7,2025,9,3,39,2,2025-W39,0,38.64,161.51,122.87,0.760758,0.29,0.008212,0.933,323.02,0.026466,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-12-06,SKU-104242,East,KITCHEN,23.0,101.03,0,0,0,-0.7,2025,12,4,49,5,2025-W49,1,30.06,129.52,99.46,0.767912,0.22,0.00623,0.931,259.04,0.020589,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-07-27,SKU-104243,East,TOYS,69.0,80.88,0,0,0,0.48,2025,7,3,30,6,2025-W30,1,119.1,158.8,39.7,0.25,0.61,0.017273,0.973,317.6,0.081575,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-11-25,SKU-104244,South,PET,25.0,123.0,0,0,0,1.66,2025,11,4,48,1,2025-W48,0,39.01,44.01,5.0,0.113611,0.77,0.021804,0.983,88.02,0.026719,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-06-25,SKU-104245,East,ELECTRONICS,49.0,153.45,1,0,0,1.68,2025,6,2,26,2,2025-W26,0,54.03,86.74,32.71,0.377104,0.58,0.016424,0.976,173.48,0.037007,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-12-22,SKU-104246,East,PET,29.0,150.75,0,0,0,-0.34,2025,12,4,52,0,2025-W52,0,119.39,197.26,77.87,0.394758,0.68,0.019256,0.987,394.52,0.081774,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-02-26,SKU-104247,West,HOME,28.0,163.1,0,0,0,0.06,2025,2,1,9,2,2025-W09,0,85.74,189.02,103.28,0.546397,1.49,0.042192,0.954,378.04,0.058726,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-09-12,SKU-104248,West,ELECTRONICS,28.0,188.33,0,0,0,1.39,2025,9,3,37,4,2025-W37,0,50.98,190.65,139.67,0.732599,0.55,0.015574,0.959,381.3,0.034918,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-11-21,SKU-104249,South,TOYS,64.0,99.2,0,0,0,0.14,2025,11,4,47,4,2025-W47,0,14.98,175.66,160.68,0.914722,1.79,0.050687,0.972,351.32,0.01026,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-01-30,SKU-104250,South,TOYS,26.0,187.92,0,0,0,-1.18,2025,1,1,5,3,2025-W05,0,22.32,198.29,175.97,0.887438,0.86,0.024353,0.968,396.58,0.015288,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-02-25,SKU-104251,East,BEAUTY,51.0,169.8,0,0,0,0.51,2025,2,1,9,1,2025-W09,0,61.85,78.7,16.85,0.214104,0.76,0.021521,0.931,157.4,0.042363,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-08-16,SKU-104252,West,ELECTRONICS,55.0,164.16,0,0,0,1.45,2025,8,3,33,5,2025-W33,1,112.48,134.55,22.07,0.164028,0.33,0.009345,0.966,269.1,0.077041,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-10-24,SKU-104253,East,HOME,69.0,191.7,0,0,0,-0.43,2025,10,4,43,4,2025-W43,0,118.88,33.69,-85.19,-2.528644,0.21,0.005947,0.975,67.38,0.081425,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-09-11,SKU-104254,South,ELECTRONICS,52.0,169.03,0,0,0,-0.29,2025,9,3,37,3,2025-W37,0,82.88,157.93,75.05,0.475211,0.66,0.018689,0.952,315.86,0.056767,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-09-08,SKU-104255,South,KITCHEN,29.0,102.49,0,0,0,2.05,2025,9,3,37,0,2025-W37,0,40.39,32.87,-7.52,-0.22878,0.64,0.018123,0.972,65.74,0.027664,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-03-18,SKU-104256,South,ELECTRONICS,31.0,178.93,0,0,0,-0.75,2025,3,1,12,1,2025-W12,0,96.37,130.18,33.81,0.259717,0.12,0.003398,0.949,260.36,0.066007,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-04-18,SKU-104257,West,ELECTRONICS,23.0,127.44,0,0,0,1.47,2025,4,2,16,4,2025-W16,0,47.52,108.9,61.38,0.563636,0.08,0.002265,0.975,217.8,0.032548,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-04-23,SKU-104258,East,PET,44.0,33.63,0,0,0,1.28,2025,4,2,17,2,2025-W17,0,68.29,97.95,29.66,0.302808,0.38,0.01076,0.978,195.9,0.046774,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-07-11,SKU-104259,West,KITCHEN,55.0,76.41,0,0,0,-0.12,2025,7,3,28,4,2025-W28,0,38.64,161.51,122.87,0.760758,0.29,0.008212,0.933,323.02,0.026466,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-02-26,SKU-104260,East,KITCHEN,22.0,126.17,0,0,0,1.26,2025,2,1,9,2,2025-W09,0,30.06,129.52,99.46,0.767912,0.22,0.00623,0.931,259.04,0.020589,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-01-30,SKU-104261,North,TOYS,30.0,150.41,0,0,0,-1.18,2025,1,1,5,3,2025-W05,0,119.1,158.8,39.7,0.25,0.61,0.017273,0.973,317.6,0.081575,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2025-07-09,SKU-104262,West,PET,55.0,162.69,0,0,0,0.08,2025,7,3,28,2,2025-W28,0,39.01,44.01,5.0,0.113611,0.77,0.021804,0.983,88.02,0.026719,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-03-25,SKU-104263,North,ELECTRONICS,49.0,126.56,0,0,0,-0.52,2025,3,1,13,1,2025-W13,0,54.03,86.74,32.71,0.377104,0.58,0.016424,0.976,173.48,0.037007,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2025-09-08,SKU-104264,South,PET,28.0,127.25,0,0,0,2.05,2025,9,3,37,0,2025-W37,0,119.39,197.26,77.87,0.394758,0.68,0.019256,0.987,394.52,0.081774,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-10-14,SKU-104265,South,HOME,32.0,85.93,0,0,0,-0.51,2025,10,4,42,1,2025-W42,0,85.74,189.02,103.28,0.546397,1.49,0.042192,0.954,378.04,0.058726,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-09-03,SKU-104266,North,ELECTRONICS,27.0,160.59,0,0,0,-0.48,2025,9,3,36,2,2025-W36,0,50.98,190.65,139.67,0.732599,0.55,0.015574,0.959,381.3,0.034918,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2025-05-23,SKU-104267,West,TOYS,53.0,180.49,1,0,0,-0.17,2025,5,2,21,4,2025-W21,0,14.98,175.66,160.68,0.914722,1.79,0.050687,0.972,351.32,0.01026,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-08-16,SKU-104268,North,TOYS,48.0,31.35,0,0,0,1.45,2025,8,3,33,5,2025-W33,1,22.32,198.29,175.97,0.887438,0.86,0.024353,0.968,396.58,0.015288,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2025-05-22,SKU-104269,South,BEAUTY,54.0,195.81,1,0,0,-0.38,2025,5,2,21,3,2025-W21,0,61.85,78.7,16.85,0.214104,0.76,0.021521,0.931,157.4,0.042363,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-08-18,SKU-104270,South,ELECTRONICS,81.0,76.27,0,0,0,-1.37,2025,8,3,34,0,2025-W34,0,112.48,134.55,22.07,0.164028,0.33,0.009345,0.966,269.1,0.077041,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-04-16,SKU-104271,South,HOME,22.0,123.92,0,0,0,-1.22,2025,4,2,16,2,2025-W16,0,118.88,33.69,-85.19,-2.528644,0.21,0.005947,0.975,67.38,0.081425,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-09-04,SKU-104272,North,ELECTRONICS,57.0,182.27,0,0,0,-0.48,2025,9,3,36,3,2025-W36,0,82.88,157.93,75.05,0.475211,0.66,0.018689,0.952,315.86,0.056767,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2025-02-07,SKU-104273,South,KITCHEN,21.0,176.03,0,0,0,0.31,2025,2,1,6,4,2025-W06,0,40.39,32.87,-7.52,-0.22878,0.64,0.018123,0.972,65.74,0.027664,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-10-29,SKU-104274,West,ELECTRONICS,32.0,109.02,0,0,0,-0.62,2025,10,4,44,2,2025-W44,0,96.37,130.18,33.81,0.259717,0.12,0.003398,0.949,260.36,0.066007,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-02-05,SKU-104275,East,ELECTRONICS,45.0,150.48,0,0,0,-0.15,2025,2,1,6,2,2025-W06,0,47.52,108.9,61.38,0.563636,0.08,0.002265,0.975,217.8,0.032548,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-06-22,SKU-104276,West,PET,32.0,129.44,1,0,0,-0.27,2025,6,2,25,6,2025-W25,1,68.29,97.95,29.66,0.302808,0.38,0.01076,0.978,195.9,0.046774,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-07-07,SKU-104277,North,KITCHEN,48.0,95.75,0,0,0,0.55,2025,7,3,28,0,2025-W28,0,38.64,161.51,122.87,0.760758,0.29,0.008212,0.933,323.02,0.026466,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2025-07-12,SKU-104278,West,KITCHEN,27.0,127.58,0,0,0,-0.12,2025,7,3,28,5,2025-W28,1,30.06,129.52,99.46,0.767912,0.22,0.00623,0.931,259.04,0.020589,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-09-17,SKU-104279,South,TOYS,59.0,184.14,0,0,0,0.66,2025,9,3,38,2,2025-W38,0,119.1,158.8,39.7,0.25,0.61,0.017273,0.973,317.6,0.081575,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-06-04,SKU-104280,West,PET,33.0,85.21,1,0,0,0.67,2025,6,2,23,2,2025-W23,0,39.01,44.01,5.0,0.113611,0.77,0.021804,0.983,88.02,0.026719,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-12-08,SKU-104281,North,ELECTRONICS,53.0,150.72,0,0,0,-0.7,2025,12,4,50,0,2025-W50,0,54.03,86.74,32.71,0.377104,0.58,0.016424,0.976,173.48,0.037007,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2025-11-09,SKU-104282,West,PET,38.0,31.42,0,0,0,2.27,2025,11,4,45,6,2025-W45,1,119.39,197.26,77.87,0.394758,0.68,0.019256,0.987,394.52,0.081774,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-01-06,SKU-104283,South,HOME,29.0,136.48,0,1,0,0.87,2025,1,1,2,0,2025-W02,0,85.74,189.02,103.28,0.546397,1.49,0.042192,0.954,378.04,0.058726,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2024-12-26,SKU-104284,West,ELECTRONICS,29.0,81.15,0,1,0,-0.85,2024,12,4,52,3,2024-W52,0,50.98,190.65,139.67,0.732599,0.55,0.015574,0.959,381.3,0.034918,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-03-14,SKU-104285,South,TOYS,24.0,32.87,0,0,0,0.5,2025,3,1,11,4,2025-W11,0,14.98,175.66,160.68,0.914722,1.79,0.050687,0.972,351.32,0.01026,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-01-21,SKU-104286,South,TOYS,42.0,159.78,0,1,0,1.25,2025,1,1,4,1,2025-W04,0,22.32,198.29,175.97,0.887438,0.86,0.024353,0.968,396.58,0.015288,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-03-20,SKU-104287,West,BEAUTY,47.0,194.73,0,0,0,-2.01,2025,3,1,12,3,2025-W12,0,61.85,78.7,16.85,0.214104,0.76,0.021521,0.931,157.4,0.042363,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-06-25,SKU-104288,East,ELECTRONICS,73.0,32.36,1,0,0,-0.41,2025,6,2,26,2,2025-W26,0,112.48,134.55,22.07,0.164028,0.33,0.009345,0.966,269.1,0.077041,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-05-17,SKU-104289,North,HOME,61.0,192.39,1,0,0,1.54,2025,5,2,20,5,2025-W20,1,118.88,33.69,-85.19,-2.528644,0.21,0.005947,0.975,67.38,0.081425,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2025-07-31,SKU-104290,South,ELECTRONICS,31.0,106.2,0,0,0,0.29,2025,7,3,31,3,2025-W31,0,82.88,157.93,75.05,0.475211,0.66,0.018689,0.952,315.86,0.056767,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-03-25,SKU-104291,South,KITCHEN,43.0,156.23,0,0,0,0.71,2025,3,1,13,1,2025-W13,0,40.39,32.87,-7.52,-0.22878,0.64,0.018123,0.972,65.74,0.027664,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-06-25,SKU-104292,West,ELECTRONICS,38.0,179.41,1,0,0,-0.41,2025,6,2,26,2,2025-W26,0,96.37,130.18,33.81,0.259717,0.12,0.003398,0.949,260.36,0.066007,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-10-09,SKU-104293,East,ELECTRONICS,50.0,31.82,0,0,0,0.86,2025,10,4,41,3,2025-W41,0,47.52,108.9,61.38,0.563636,0.08,0.002265,0.975,217.8,0.032548,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-11-19,SKU-104294,North,PET,36.0,84.04,0,0,0,0.73,2025,11,4,47,2,2025-W47,0,68.29,97.95,29.66,0.302808,0.38,0.01076,0.978,195.9,0.046774,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2025-09-12,SKU-104295,North,KITCHEN,41.0,159.9,0,0,0,-0.29,2025,9,3,37,4,2025-W37,0,38.64,161.51,122.87,0.760758,0.29,0.008212,0.933,323.02,0.026466,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2025-12-10,SKU-104296,West,KITCHEN,26.0,104.81,0,0,0,-1.07,2025,12,4,50,2,2025-W50,0,30.06,129.52,99.46,0.767912,0.22,0.00623,0.931,259.04,0.020589,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-09-24,SKU-104297,South,TOYS,53.0,33.63,0,0,0,-0.18,2025,9,3,39,2,2025-W39,0,119.1,158.8,39.7,0.25,0.61,0.017273,0.973,317.6,0.081575,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-08-06,SKU-104298,North,PET,43.0,128.85,0,0,0,0.69,2025,8,3,32,2,2025-W32,0,39.01,44.01,5.0,0.113611,0.77,0.021804,0.983,88.02,0.026719,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2025-08-07,SKU-104299,West,ELECTRONICS,46.0,180.34,0,0,0,2.1,2025,8,3,32,3,2025-W32,0,54.03,86.74,32.71,0.377104,0.58,0.016424,0.976,173.48,0.037007,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-04-11,SKU-104300,East,PET,61.0,152.57,0,0,0,-0.5,2025,4,2,15,4,2025-W15,0,119.39,197.26,77.87,0.394758,0.68,0.019256,0.987,394.52,0.081774,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-10-22,SKU-104301,West,HOME,50.0,180.49,0,0,0,-0.11,2025,10,4,43,2,2025-W43,0,85.74,189.02,103.28,0.546397,1.49,0.042192,0.954,378.04,0.058726,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-05-20,SKU-104302,East,ELECTRONICS,54.0,182.83,1,0,0,0.37,2025,5,2,21,1,2025-W21,0,50.98,190.65,139.67,0.732599,0.55,0.015574,0.959,381.3,0.034918,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-05-31,SKU-104303,West,TOYS,37.0,127.65,1,0,0,0.22,2025,5,2,22,5,2025-W22,1,14.98,175.66,160.68,0.914722,1.79,0.050687,0.972,351.32,0.01026,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-05-18,SKU-104304,East,TOYS,53.0,164.74,1,0,0,1.54,2025,5,2,20,6,2025-W20,1,22.32,198.29,175.97,0.887438,0.86,0.024353,0.968,396.58,0.015288,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-06-11,SKU-104305,West,BEAUTY,34.0,188.34,1,0,0,-0.87,2025,6,2,24,2,2025-W24,0,61.85,78.7,16.85,0.214104,0.76,0.021521,0.931,157.4,0.042363,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-07-12,SKU-104306,South,ELECTRONICS,26.0,150.99,0,0,0,-1.56,2025,7,3,28,5,2025-W28,1,112.48,134.55,22.07,0.164028,0.33,0.009345,0.966,269.1,0.077041,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-05-25,SKU-104307,South,HOME,29.0,138.53,1,0,0,-0.17,2025,5,2,21,6,2025-W21,1,118.88,33.69,-85.19,-2.528644,0.21,0.005947,0.975,67.38,0.081425,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-05-28,SKU-104308,South,ELECTRONICS,31.0,131.88,1,0,0,0.37,2025,5,2,22,2,2025-W22,0,82.88,157.93,75.05,0.475211,0.66,0.018689,0.952,315.86,0.056767,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-07-31,SKU-104309,North,KITCHEN,59.0,31.46,0,0,0,0.13,2025,7,3,31,3,2025-W31,0,40.39,32.87,-7.52,-0.22878,0.64,0.018123,0.972,65.74,0.027664,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2025-03-18,SKU-104310,West,ELECTRONICS,39.0,152.63,0,0,0,-0.27,2025,3,1,12,1,2025-W12,0,96.37,130.18,33.81,0.259717,0.12,0.003398,0.949,260.36,0.066007,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-06-09,SKU-104311,East,ELECTRONICS,35.0,111.7,1,0,0,-0.82,2025,6,2,24,0,2025-W24,0,47.52,108.9,61.38,0.563636,0.08,0.002265,0.975,217.8,0.032548,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-05-07,SKU-104312,South,PET,24.0,125.4,1,0,0,0.07,2025,5,2,19,2,2025-W19,0,68.29,97.95,29.66,0.302808,0.38,0.01076,0.978,195.9,0.046774,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-10-26,SKU-104313,South,KITCHEN,31.0,192.2,0,0,0,-0.43,2025,10,4,43,6,2025-W43,1,38.64,161.51,122.87,0.760758,0.29,0.008212,0.933,323.02,0.026466,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-10-22,SKU-104314,East,KITCHEN,58.0,187.06,0,0,0,-0.11,2025,10,4,43,2,2025-W43,0,30.06,129.52,99.46,0.767912,0.22,0.00623,0.931,259.04,0.020589,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-04-23,SKU-104315,West,TOYS,25.0,125.79,0,0,0,-0.18,2025,4,2,17,2,2025-W17,0,119.1,158.8,39.7,0.25,0.61,0.017273,0.973,317.6,0.081575,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-07-31,SKU-104316,West,PET,51.0,40.77,0,0,0,0.13,2025,7,3,31,3,2025-W31,0,39.01,44.01,5.0,0.113611,0.77,0.021804,0.983,88.02,0.026719,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-10-29,SKU-104317,East,ELECTRONICS,38.0,138.23,0,0,0,-0.31,2025,10,4,44,2,2025-W44,0,54.03,86.74,32.71,0.377104,0.58,0.016424,0.976,173.48,0.037007,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-05-04,SKU-104318,West,PET,35.0,33.58,1,0,0,0.88,2025,5,2,18,6,2025-W18,1,119.39,197.26,77.87,0.394758,0.68,0.019256,0.987,394.52,0.081774,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-03-19,SKU-104319,East,HOME,26.0,182.44,0,0,0,1.69,2025,3,1,12,2,2025-W12,0,85.74,189.02,103.28,0.546397,1.49,0.042192,0.954,378.04,0.058726,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-10-17,SKU-104320,West,ELECTRONICS,67.0,33.43,0,0,0,-0.51,2025,10,4,42,4,2025-W42,0,50.98,190.65,139.67,0.732599,0.55,0.015574,0.959,381.3,0.034918,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-11-25,SKU-104321,South,TOYS,54.0,40.76,0,0,0,1.3,2025,11,4,48,1,2025-W48,0,14.98,175.66,160.68,0.914722,1.79,0.050687,0.972,351.32,0.01026,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-02-07,SKU-104322,West,TOYS,43.0,160.19,0,0,0,-0.15,2025,2,1,6,4,2025-W06,0,22.32,198.29,175.97,0.887438,0.86,0.024353,0.968,396.58,0.015288,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-07-19,SKU-104323,East,BEAUTY,43.0,193.09,0,0,0,-0.29,2025,7,3,29,5,2025-W29,1,61.85,78.7,16.85,0.214104,0.76,0.021521,0.931,157.4,0.042363,WH-EAST,118000,1750,1.5,1,0.0,1.0
2025-09-30,SKU-104324,South,ELECTRONICS,43.0,168.52,0,0,0,0.3,2025,9,3,40,1,2025-W40,0,112.48,134.55,22.07,0.164028,0.33,0.009345,0.966,269.1,0.077041,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-10-08,SKU-104325,West,HOME,59.0,43.01,0,0,0,0.4,2025,10,4,41,2,2025-W41,0,118.88,33.69,-85.19,-2.528644,0.21,0.005947,0.975,67.38,0.081425,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-11-25,SKU-104326,South,ELECTRONICS,29.0,130.65,0,0,0,1.3,2025,11,4,48,1,2025-W48,0,82.88,157.93,75.05,0.475211,0.66,0.018689,0.952,315.86,0.056767,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-10-15,SKU-104327,North,KITCHEN,68.0,190.34,0,0,0,1.23,2025,10,4,42,2,2025-W42,0,40.39,32.87,-7.52,-0.22878,0.64,0.018123,0.972,65.74,0.027664,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2025-10-20,SKU-104328,North,ELECTRONICS,34.0,137.25,0,0,0,-0.55,2025,10,4,43,0,2025-W43,0,96.37,130.18,33.81,0.259717,0.12,0.003398,0.949,260.36,0.066007,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2025-02-22,SKU-104329,North,ELECTRONICS,27.0,32.76,0,0,0,1.1,2025,2,1,8,5,2025-W08,1,47.52,108.9,61.38,0.563636,0.08,0.002265,0.975,217.8,0.032548,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2025-12-25,SKU-104330,West,PET,56.0,202.1,0,0,0,-0.77,2025,12,4,52,3,2025-W52,0,68.29,97.95,29.66,0.302808,0.38,0.01076,0.978,195.9,0.046774,WH-WEST,110000,1680,1.5,1,0.0,1.0
2025-01-02,SKU-104331,North,KITCHEN,65.0,32.57,0,1,0,0.31,2025,1,1,1,3,2025-W01,0,38.64,161.51,122.87,0.760758,0.29,0.008212,0.933,323.02,0.026466,WH-NORTH,120000,1800,1.5,1,0.0,1.0
2025-02-24,SKU-104332,South,KITCHEN,35.0,159.62,0,0,0,0.55,2025,2,1,9,0,2025-W09,0,30.06,129.52,99.46,0.767912,0.22,0.00623,0.931,259.04,0.020589,WH-SOUTH,115000,1700,1.5,1,0.0,1.0
2025-05-29,SKU-104333,West,TOYS,18.0,184.04,1,0,0,0.37,2025,5,2,22,3,2025-W22,0,119.1,158.8,39.7,0.25,0.61,0.017273,0.973,317.6,0.081575,WH-WEST,110000,1680,1.5,1,0.0,1.0
